track_id,length,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,favorite
6AsfpmP1Y3Ogvznuryf678,241988,0,0.897,0.0017699999999999999,0.8029999999999999,0.249,0.201,-7.058,0.0843,127.956,4,1
4XuqITgx9RIt0wbqNcwbnP,297674,8,0.858,0.0016899999999999999,0.9229999999999999,0.00297,0.0244,-7.267,0.0598,128.96200000000002,4,1
0zUhSFi9rWIXJitJze9w1A,389694,0,0.83,0.00371,0.878,0.7040000000000001,0.0697,-8.967,0.0547,123.984,4,1
7lML7W9LMWwpqVT3ohpwqY,401221,5,0.785,0.121,0.958,0.927,0.1,-9.01,0.1,131.007,4,1
0Ki2ZfSyZPVFeJE9QkpkEJ,284322,4,0.82,0.0445,0.985,0.457,0.16699999999999998,-7.485,0.0631,129.996,4,1
1RdtI4Co3t7bWL2TDfxCeJ,450631,0,0.753,0.0013800000000000002,0.902,0.8079999999999999,0.10300000000000001,-7.742000000000001,0.0691,131.002,4,1
4F7yXy9QhdVTMtUzxTWY3v,292552,0,0.42100000000000004,0.109,0.691,0.912,0.105,-9.737,0.0319,127.083,4,1
4pYxelyx091ZYQSlZa7vdH,480000,15,0.6970000000000001,0.0029,0.46399999999999997,0.8140000000000001,0.0949,-13.921,0.0895,120.00399999999999,4,1
2wC5MC7ya0YtiMPi11zIgn,235428,37,0.708,0.0052899999999999996,0.963,0.226,0.2,-6.792000000000001,0.0646,133.999,4,1
0Ow75iuTpOVLNZ2lDfZK7C,153867,40,0.52,0.00144,0.992,0.7709999999999999,0.365,-2.957,0.0928,128.05200000000002,4,1
4EW9Hl30Iw95lNGvbDL4IP,325885,44,0.767,0.00027,0.935,0.344,0.0411,-7.268,0.0612,129.994,4,1
2bzmzUVjubTstIQbso8PkF,437953,17,0.7609999999999999,8.87e-05,0.907,0.85,0.102,-5.8260000000000005,0.0518,126.985,4,1
1qeSZD2hBkOqwD9e5jcTYa,247500,32,0.602,0.0236,0.898,0.912,0.255,-7.261,0.0464,128.002,4,1
2yIHKYUiZNEYT1A8HKtz5I,337340,46,0.763,0.0678,0.8220000000000001,0.897,0.0989,-9.667,0.0646,136.994,4,1
7s12v8WY72vTwpbBGjCrN3,306857,31,0.68,0.00271,0.8059999999999999,0.7929999999999999,0.122,-9.164,0.0476,139.999,4,1
0uTioYy8YZO8Lv5XS65Xgp,354640,43,0.7290000000000001,0.007240000000000001,0.898,0.885,0.0702,-6.982,0.0979,132.999,4,1
1sNtXm25zy9n9SEnHrKeDo,454680,27,0.762,0.0239,0.7659999999999999,0.8440000000000001,0.10800000000000001,-9.088,0.0793,124.984,4,1
21XwPl7LHxeEF9tx9QP1Jq,451654,32,0.799,0.00458,0.904,0.917,0.0568,-8.356,0.0523,127.00399999999999,4,1
5oZBndJWhSpJGWcWdrN3og,399271,34,0.777,0.0134,0.963,0.591,0.0773,-6.129,0.121,130.02,4,1
59203Efxa1Tn5gKDDAutYz,320174,30,0.631,0.00038700000000000003,0.9,0.785,0.0898,-9.355,0.0455,135.00799999999998,4,1
2cAjhYDrYaWtsfHRMlqRY6,394640,35,0.799,0.0173,0.892,0.831,0.109,-7.192,0.0773,128.004,4,1
64HEmeFcnMSiBMLbfah3yx,344577,45,0.632,0.00034500000000000004,0.643,0.9259999999999999,0.0594,-7.876,0.0475,123.978,4,1
16EMONl2vH3rt9f4ehTG8g,204957,72,0.846,0.0123,0.772,0.000106,0.0769,-5.735,0.259,125.99799999999999,4,1
1NeG33plymBYofVlEftPu7,387879,35,0.782,0.134,0.769,0.762,0.0831,-6.211,0.0562,136.04,4,1
5Pm7KrSKkDj37SZoMYyXDX,273908,60,0.684,0.00281,0.9009999999999999,0.00123,0.0232,-5.2,0.0843,121.988,4,1
5BGwUEjbcJ7VvZtxBw0xMr,275641,9,0.6990000000000001,0.000807,0.64,0.0268,0.121,-7.727,0.0802,126.319,4,1
5D1NR9t6xIIEeukqLIllaC,301385,23,0.802,0.00185,0.48200000000000004,0.8909999999999999,0.0762,-11.020999999999999,0.0468,123.993,4,1
3FZeputyk6u67x8Qp8Dffa,497580,2,0.634,8.63e-06,0.665,0.505,0.0827,-10.894,0.0504,119.992,4,1
6j8gTlbhj9KJSeypNcNAS9,189907,66,0.644,0.0287,0.48700000000000004,0.0166,0.20600000000000002,-9.654,0.034,125.52799999999999,4,1
14VMRC6EbRfeub5SkIXiad,310394,61,0.42100000000000004,0.664,0.502,3.29e-06,0.381,-6.35,0.0306,126.904,4,1
1MhnwZ9PfoKQw53aVjwzxp,305126,17,0.728,0.000102,0.861,0.5429999999999999,0.11,-7.914,0.039,133.984,4,1
61KwgqRynxBj3gxgxx5Tc0,396218,20,0.639,0.0036,0.755,0.87,0.10800000000000001,-8.922,0.0519,130.001,4,1
0SufDvVEy66it66si3jZdL,263267,17,0.754,2.09e-05,0.718,0.431,0.11900000000000001,-6.604,0.0404,133.993,4,1
0B6pOWMK4fV4YYtbe7cpHg,250720,57,0.436,0.0976,0.927,0.007090000000000001,0.16899999999999998,-4.371,0.0521,174.011,4,1
5jkFvD4UJrmdoezzT1FRoP,351573,69,0.639,0.289,0.893,0.008159999999999999,0.222,-6.5089999999999995,0.036000000000000004,126.14299999999999,4,1
5CJwcujFeJ8UFJUgogSxLN,408560,48,0.723,0.0339,0.868,0.777,0.171,-6.922999999999999,0.0382,125.022,4,1
3vySEUpD0tc801F2WZDLYw,215281,79,0.799,0.019,0.653,0.0,0.0935,-5.452999999999999,0.037000000000000005,104.01899999999999,4,1
0y8MdWQBAXTTm8BFdqjfrD,267947,61,0.385,0.963,0.19899999999999998,0.0,0.10099999999999999,-13.142000000000001,0.0362,121.381,4,1
0IqNIctRdh2N9OecaZTDDd,241173,61,0.48,0.27699999999999997,0.594,0.0282,0.161,-8.149,0.0645,172.93599999999998,4,1
6aVOsH1bgC9KTr0aL4mAsD,217612,34,0.6859999999999999,0.000468,0.912,0.245,0.109,-7.06,0.0511,133.998,4,1
4N6y6lAaIUYB359Uko8Yxm,388059,37,0.6890000000000001,1.31e-05,0.895,0.866,0.141,-7.952000000000001,0.0527,133.971,4,1
22PnPdB20lq7wElHkk17oP,172953,76,0.7190000000000001,0.16699999999999998,0.818,0.00010700000000000001,0.0362,-4.6739999999999995,0.0424,148.00799999999998,4,1
1TlTeqvzZXxoE3WgrUXBem,174000,58,0.5820000000000001,0.9,0.415,0.297,0.7120000000000001,-10.720999999999998,0.0336,132.214,4,1
2j7XOlP8N0H9AbjZonSyNX,168197,62,0.748,0.10300000000000001,0.742,0.0,0.136,-7.397,0.0722,122.001,4,1
7iBZ739NZPq0DYm8pySNVz,141000,44,0.787,0.0028399999999999996,0.8490000000000001,0.0237,0.377,-3.6310000000000002,0.0598,121.022,4,1
0dkJU0RYdbVF2yiLDFnpAa,165002,32,0.7070000000000001,0.0159,0.927,8.23e-05,0.109,-5.77,0.265,127.926,4,1
0MM7i5tb5fxj8esZ5p8Wmd,224516,47,0.5429999999999999,9.67e-06,0.856,0.838,0.591,-6.477,0.0384,124.016,4,1
0V9RP58i1OmRW6GQzg5Sn1,405248,11,0.794,0.00451,0.7809999999999999,0.935,0.0699,-9.088,0.0725,126.045,4,1
1E9YlC6aPN9qlpkYlZIi8i,156029,55,0.828,0.0785,0.314,0.00025499999999999996,0.27899999999999997,-16.491,0.0674,102.038,4,1
1LAQsW7PFwY0v9cpahvKN4,449404,26,0.684,0.00807,0.731,0.9009999999999999,0.257,-9.501,0.0594,131.986,3,1
22aoAzWBmrDlbDLNjTTJ6F,371406,42,0.851,0.00206,0.64,0.654,0.125,-7.269,0.0472,124.00399999999999,4,1
2CDOxb7VSt2Oh5XiNuheoH,402816,30,0.711,0.00293,0.5529999999999999,0.0845,0.0747,-8.89,0.035,123.99600000000001,4,1
2E6jzVGXLZX7Avj5r3WZS4,271261,37,0.787,0.00203,0.6609999999999999,0.898,0.135,-10.405999999999999,0.034,119.001,4,1
2MjEymqq2TnBuukGzm934n,171024,46,0.634,0.000324,0.948,0.784,0.24100000000000002,-6.55,0.0612,127.056,4,1
3jHYDEB0YUNJCSEMF2um60,122227,77,0.7879999999999999,0.45399999999999996,0.4,0.00014099999999999998,0.0686,-6.454,0.115,97.936,4,1
3EKYWF56Ipai4QkRQiZ6eG,175258,43,0.6829999999999999,0.0458,0.687,0.00209,0.726,-3.9389999999999996,0.0582,126.016,4,1
3QwDdk5X6YVmiIgWfj9MZq,154839,46,0.698,0.0671,0.895,1.93e-05,0.7090000000000001,-3.597,0.147,123.929,4,1
3QzBzeXfDNR15U6X98zz1q,166963,52,0.7859999999999999,0.0292,0.9840000000000001,0.6579999999999999,0.15,-3.278,0.0885,127.988,4,1
4KLwylSA7NJKEYqv3yXeNq,175673,56,0.604,0.0042,0.91,0.49,0.223,-5.694,0.0333,124.038,4,1
4NdEelTQyMQ4seMGHb7OWx,215905,43,0.615,0.000718,0.995,0.7340000000000001,0.14,-5.077,0.0445,126.986,4,1
4SQhRaZF3I23A7df3iv2fR,205375,37,0.669,0.152,0.867,0.882,0.153,-8.961,0.0475,123.995,4,1
5gWVXOFCt97krDtcssAqVO,197791,46,0.667,0.087,0.91,0.00344,0.551,-4.738,0.0323,125.006,4,1
5qfPgGDyAQlM48pQM7KO4t,172293,41,0.6859999999999999,0.161,0.797,0.000978,0.133,-5.787999999999999,0.0762,138.05200000000002,4,1
5VJhvxEbmC5NzGsQjFaMnK,217241,32,0.6579999999999999,0.0342,0.951,0.92,0.113,-8.342,0.0454,115.988,4,1
6M0tj2hONdMEveSWg3JdQG,258862,73,0.6,0.813,0.419,0.0141,0.099,-12.847000000000001,0.0348,116.04299999999999,4,1
7c95ccwKMKFQyM3khVmT8u,200000,51,0.706,0.102,0.875,0.561,0.125,-5.28,0.0662,125.999,4,1
4oNDmDKZyn3TdJtZHbZNsj,188867,55,0.715,0.0863,0.8220000000000001,0.516,0.209,-4.609,0.0323,110.03,4,1
3YcDJOpqGjXj6AYhneCXGX,293316,57,0.49200000000000005,0.39799999999999996,0.68,0.000225,0.0526,-10.542,0.0783,128.32,4,1
0SPjVg1kLpZfLwF5Li3MtX,280470,25,0.772,0.0295,0.807,0.887,0.0772,-5.582999999999999,0.0571,132.003,4,1
3na9gi1XV2KHckiCsYoRSS,294803,27,0.8009999999999999,0.0917,0.9079999999999999,0.885,0.0906,-10.182,0.0451,126.986,4,1
6drh4nWXGyL87EsuStoQ0B,285655,26,0.615,0.000691,0.945,0.764,0.28800000000000003,-6.226,0.0732,125.99600000000001,4,1
5vUMdmEaauy6qSc1ovtZ30,588750,38,0.6629999999999999,0.0804,0.665,0.5429999999999999,0.157,-10.737,0.0353,128.004,4,1
4FfASFMOod0fM0OdYF21YD,242304,29,0.6409999999999999,0.0288,0.86,0.9059999999999999,0.0969,-7.726,0.0558,127.992,4,1
5kzPhWFITyQVybtZmaVWyf,466165,30,0.8220000000000001,0.16899999999999998,0.531,0.8029999999999999,0.0718,-11.181,0.076,125.01299999999999,4,1
4R67rQNSbbsR4TdUVOIdez,149610,82,0.8390000000000001,0.00207,0.506,0.0,0.13,-6.7139999999999995,0.133,154.12,4,1
3HAFn3sE75FRkHnTVd1Dx7,430752,41,0.626,0.00302,0.875,0.29600000000000004,0.696,-7.041,0.0483,111.992,4,1
7uPGcpYfm1Z0H0IF0KRXi3,258456,55,0.774,0.0311,0.95,0.8759999999999999,0.303,-5.94,0.0592,120.954,4,1
7H5X2cvqCTJ8C8loGvMRDN,180923,55,0.789,0.0030600000000000002,0.67,0.207,0.0518,-8.346,0.0438,130.05700000000002,4,1
3VRemRqHZi7qiWzJfc684f,371520,52,0.667,0.00409,0.841,0.856,0.114,-8.93,0.0423,125.994,4,1
4r4cj7swbafcn17Qhu5eb2,365857,24,0.713,0.000184,0.7390000000000001,0.878,0.0944,-8.139,0.0432,127.99700000000001,4,1
523lrzeEmdmBqnipKgqkvq,323125,22,0.732,0.0008699999999999999,0.9179999999999999,0.917,0.0645,-4.611000000000001,0.0516,149.998,4,1
6HNSRda5Kuy1RJucAS2nsD,262117,34,0.622,0.009770000000000001,0.98,0.8059999999999999,0.9590000000000001,-5.269,0.0429,124.995,4,1
39kKSOq70WneTqMVFqDhXs,282607,13,0.8,0.0015,0.961,0.708,0.0797,-4.58,0.0754,126.01299999999999,4,1
6OPf7G2HY8YRoCWHKy2CTy,370129,27,0.763,0.000429,0.995,0.8909999999999999,0.0957,-8.257,0.0511,130.002,4,1
2CrpAAc9aqec3IXQBXpUoV,453899,22,0.652,0.00441,0.529,0.591,0.147,-9.045,0.0955,125.064,4,1
6GsiVoZNXLGo4WecVIak0r,261781,46,0.747,0.00028900000000000003,0.7090000000000001,0.855,0.633,-5.843999999999999,0.0346,124.00299999999999,4,1
5DTtsY9vn1DQh9959Y6cuF,226383,9,0.7390000000000001,0.0014,0.583,0.552,0.152,-10.999,0.0317,124.992,4,1
1O878OZZl026rRAUVb3nUR,377767,32,0.731,0.008620000000000001,0.8140000000000001,0.747,0.051,-11.087,0.0361,121.985,4,1
5mKjVYkvKLka1V35tv5Ogf,188438,23,0.7659999999999999,0.0015199999999999999,0.797,0.69,0.12,-6.836,0.0357,128.01,4,1
139cA7iNHWDjQGK1e9VPuE,343867,21,0.7909999999999999,0.00698,0.5589999999999999,0.0187,0.0794,-9.097999999999999,0.136,140.024,4,1
43GxjTyWkpyZFGfh6d1MPj,467975,31,0.616,0.0219,0.779,0.69,0.312,-7.3629999999999995,0.0533,126.676,4,1
3MOhipHFUkGpS0rV7cKrJO,242773,62,0.757,0.0668,0.637,0.485,0.191,-9.451,0.0432,121.009,4,1
1XvNkXo2iNQgNNxxqX7pIe,274212,48,0.7490000000000001,0.0764,0.889,0.7190000000000001,0.392,-7.526,0.0442,127.021,4,1
787M1Wpwy413eRhgo6uM8O,220645,39,0.568,0.000666,0.927,0.6579999999999999,0.16399999999999998,-6.8839999999999995,0.0325,124.02,4,1
5fR1gKyVaQOFsUe9XWz6Pg,212314,45,0.722,0.0014,0.753,0.8490000000000001,0.10099999999999999,-6.905,0.0347,127.01799999999999,4,1
5BmgjLP1lYHEndkzJyaA7d,265440,45,0.784,0.0289,0.847,0.932,0.0602,-7.7989999999999995,0.0567,125.01100000000001,4,1
70BVqXGk3ipo7TOiyrnzud,210000,44,0.7240000000000001,8.85e-05,0.616,0.861,0.10800000000000001,-5.0280000000000005,0.0493,128.02,4,1
7LznzeOS7dh8E6HcW4YSpE,118375,45,0.35200000000000004,0.614,0.281,0.932,0.111,-13.878,0.0436,121.76899999999999,4,1
4uS7ipqw4uwv08NAN63NaE,83227,46,0.8,0.0536,0.7140000000000001,0.8690000000000001,0.0809,-8.447000000000001,0.027999999999999997,88.14,4,1
3HJr6Bql5OLIqMfg2qm990,284461,48,0.758,0.0034200000000000003,0.735,0.848,0.121,-6.45,0.0542,130.002,4,1
0FYc9DIr89rbzt2WJMvyou,138293,70,0.912,0.315,0.655,3.39e-05,0.0894,-6.029,0.162,91.94200000000001,4,1
5bjTLWk5cBOACEVPl3oqkU,178431,67,0.8240000000000001,0.0008900000000000001,0.782,2.64e-05,0.0949,-5.303999999999999,0.0516,95.012,4,1
57fgc1wsUpAj0BfTHncOaT,236101,41,0.797,0.0188,0.782,0.344,0.139,-6.468999999999999,0.0308,124.0,4,1
6QOCwCXTbVx1ngYlvlUhZ9,374093,30,0.777,0.0214,0.721,0.282,0.281,-9.276,0.109,126.038,4,1
2m8VypNWQ5Zj4HajgZntUZ,248053,26,0.8290000000000001,0.00135,0.5589999999999999,0.902,0.11800000000000001,-10.209,0.0616,120.021,4,1
6IPNp9PfaEqrzotY47TIWy,225600,84,0.8,0.00406,0.8370000000000001,0.00313,0.0904,-2.807,0.0491,100.015,4,1
3urwWcJ0qooKo5UiqfeIae,413717,43,0.6920000000000001,0.0318,0.597,0.8759999999999999,0.0698,-12.217,0.049,125.01700000000001,4,1
6QanbknK7HJMOaUqlNCxhz,155505,45,0.452,0.845,0.231,0.27399999999999997,0.0881,-16.855999999999998,0.0392,120.27799999999999,3,1
027zlmdbFiDhn4eZugScJ8,370102,37,0.358,0.12,0.309,0.915,0.49200000000000005,-15.89,0.0406,160.39700000000002,4,1
5glKprpzpGW5Pf4wB9gNPq,115120,59,0.33,0.00126,0.48100000000000004,0.789,0.106,-11.645,0.0352,120.456,3,1
37Nqx7iavZpotJSDXZWbJ3,221980,85,0.767,0.18100000000000002,0.43799999999999994,0.0,0.142,-8.726,0.29,86.975,4,1
0k1WUmIRnG3xU6fvvDVfRG,257605,88,0.8029999999999999,0.0006190000000000001,0.597,4.5e-06,0.32299999999999995,-6.035,0.141,136.00799999999998,4,1
75EaT3OH1MdJxKT1ZUsNK0,417145,44,0.815,5.8399999999999997e-05,0.927,0.68,0.0692,-10.054,0.0497,124.99700000000001,4,1
3RkNXZvOSMMElmmXztDc94,245131,70,0.7829999999999999,0.213,0.41600000000000004,0.0,0.10300000000000001,-9.84,0.135,87.073,4,1
7Bpx2vsWfQFBACRz4h3IqH,252070,84,0.711,0.00575,0.611,0.0,0.231,-5.452999999999999,0.32899999999999996,134.14,4,1
7evwAZyrPrlxIRfV8H5QXA,383076,13,0.624,0.00020899999999999998,0.877,0.863,0.0766,-7.101,0.0351,125.992,4,1
2XbG1IRDzoQQzLJSmwWIqC,279960,59,0.7659999999999999,0.0428,0.825,0.0,0.102,-5.622000000000001,0.299,155.967,4,1
4YU7kjwU5ebyKS9QzkcAFK,403481,43,0.812,0.000559,0.8809999999999999,0.937,0.0453,-6.47,0.0757,124.00299999999999,4,1
3jpfUbj7yYPro4RTGu4ehj,289587,29,0.757,0.00491,0.981,0.81,0.0868,-5.027,0.0564,129.993,4,1
4DOYEQG2d0MvRSwV5JV68V,217978,19,0.741,0.0022600000000000003,0.797,0.823,0.0642,-6.822,0.0479,126.04899999999999,4,1
2BcMwX1MPV6ZHP4tUT9uq6,242966,89,0.8490000000000001,0.0635,0.424,0.0,0.0834,-9.579,0.324,145.887,4,1
0UTyLmkQgPOEIz95OVAJTR,316733,75,0.667,0.00466,0.5820000000000001,0.0,0.124,-5.791,0.267,121.97200000000001,4,1
2fAxMyvNvu6wqVpoqsFiw9,140743,59,0.7879999999999999,0.0226,0.504,0.0,0.17600000000000002,-6.5120000000000005,0.0467,129.93,4,1
3OEjvmEBRrdTYbbrkiXG8a,229608,63,0.8220000000000001,0.0413,0.696,0.0,0.0795,-5.8,0.11800000000000001,153.99,4,1
4jNa66Mi5PgcXrEaCiPNMu,79093,50,0.831,0.575,0.526,0.10099999999999999,0.125,-13.792,0.0812,121.06200000000001,4,1
1QV0C39lyatw6gRmg60HVo,271901,32,0.39399999999999996,0.14300000000000002,0.382,0.5429999999999999,0.0836,-13.218,0.0433,120.079,4,1
0BELspEESG0VrXxOOUsl92,443150,9,0.59,0.0015,0.831,0.754,0.281,-10.526,0.042,134.989,4,1
636kRUoh1D1ZJifHip4RtS,179062,56,0.732,3.9e-05,0.96,0.826,0.33299999999999996,-7.606,0.0485,129.984,4,1
7qrXPKKpEoWEjehANH01Re,370320,39,0.799,0.0382,0.802,0.919,0.0702,-12.822000000000001,0.0407,127.991,4,1
3bCi6UR7MTx74se6rZWN8M,366500,29,0.805,0.012,0.804,0.843,0.113,-11.379000000000001,0.0575,121.029,4,1
4wjv4jtSAXy5atgz4zgoB5,341000,3,0.7979999999999999,4.61e-05,0.935,0.938,0.0703,-5.9479999999999995,0.0539,126.00399999999999,4,1
33MhyD4tOUTPDrJtUOmlzy,231919,44,0.0799,0.912,0.19,0.861,0.0847,-22.121,0.0511,68.715,3,1
34Q881qmFWnCroQ4IVI8eS,428128,3,0.75,0.00165,0.866,0.9329999999999999,0.10300000000000001,-9.887,0.0451,125.999,4,1
7wNt2WwULWvLZWCp2JWGDl,415298,6,0.66,1.63e-05,0.985,0.905,0.21,-7.028,0.0406,124.994,4,1
4X1RNdAg9Ax7EqMdVjdgDM,515280,24,0.608,0.0181,0.895,0.8270000000000001,0.35,-9.351,0.0396,131.007,4,1
5iajdwFyCWR7jH94UdCiZW,412309,4,0.637,0.00099,0.878,0.904,0.10099999999999999,-7.934,0.0437,122.999,4,1
3l0Pg5wo5Rgwfxmqcj4Pir,236500,36,0.644,0.00506,0.882,0.535,0.0681,-6.257000000000001,0.048,123.986,4,1
4xI6NjgvSPpcZljoLbk11j,210251,33,0.613,0.00228,0.9329999999999999,0.44299999999999995,0.32799999999999996,-4.904,0.0813,137.01,4,1
0XTd4SkaeseGDxfBiLnZEE,308245,29,0.818,0.0274,0.855,0.0322,0.653,-6.229,0.28600000000000003,136.984,4,1
42y1R39jgfNb8tNtNNoYMZ,168227,47,0.7879999999999999,0.0099,0.83,0.607,0.14300000000000002,-7.599,0.0483,130.013,4,1
5aqsZYOE5bP1cY4sSaw0Jq,246183,41,0.825,0.0617,0.569,0.7759999999999999,0.094,-8.334,0.0483,123.01299999999999,4,1
6h7WnYtD8BTlRwCqrfFxly,248699,45,0.518,7.31e-05,0.95,0.82,0.129,-5.461,0.0372,140.01,4,1
0ZeGfEAL5Rl4pd5LZBGuEK,199027,76,0.6579999999999999,0.23800000000000002,0.7490000000000001,2.03e-06,0.272,-2.967,0.0634,128.909,4,1
6suhktpClozJ2Vdh3EFVup,218847,24,0.6920000000000001,0.00939,0.7190000000000001,0.884,0.1,-7.141,0.0416,124.995,4,1
7uhpkGNtGygKkChPyAr8Wb,443594,8,0.789,0.00305,0.715,0.8370000000000001,0.0344,-9.512,0.0447,126.995,4,1
4cwGmMsKXsSnsvdc2giOZs,253245,26,0.627,0.0117,0.945,0.8109999999999999,0.34299999999999997,-5.244,0.0569,130.02200000000002,4,1
78Yqfmq11yBeibacqvl4Y4,294507,56,0.665,0.000916,0.865,0.6729999999999999,0.233,-7.827000000000001,0.0308,132.963,4,1
41H2fON7xrNirxSmbEgPVR,201885,46,0.845,0.006490000000000001,0.855,3.78e-05,0.397,-5.655,0.0553,119.97399999999999,4,1
3o5P6TF0Gop8MiuuuTtttl,340114,58,0.6709999999999999,0.00121,0.912,0.8009999999999999,0.08900000000000001,-6.531000000000001,0.0391,124.994,4,1
2sRH0V7gWZ9p3QHfqhhOk8,223103,66,0.951,0.009000000000000001,0.415,0.0022600000000000003,0.111,-8.545,0.361,116.85799999999999,4,1
1F4QwL9Rj3retjba8AmkfA,238033,27,0.478,0.9309999999999999,0.284,0.0103,0.175,-12.11,0.0312,124.874,4,1
43fmtby3pDcIA8fghOqLiH,237467,34,0.736,0.18899999999999997,0.8420000000000001,0.852,0.149,-7.1129999999999995,0.0435,124.021,4,1
6RAwKM3TxG9USNt3WcKnbC,234053,27,0.773,0.16899999999999998,0.583,0.0639,0.177,-8.232000000000001,0.131,85.962,4,1
