track_id,length,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,favorite
2mYEfeZb0SKRFMH1lG0AK0,232488,19,0.726,0.0009429999999999999,0.517,0.887,0.0698,-9.634,0.0407,123.99600000000001,4,0
46LX0sSwIU4GFLcj23ZfMA,198627,60,0.565,0.0018100000000000002,0.726,3.06e-06,0.10300000000000001,-6.715,0.0548,178.078,4,0
0kFdA2tQCzdJBiafiBM0lA,185168,36,0.7879999999999999,0.198,0.557,0.684,0.102,-12.923,0.0423,122.022,4,0
7hP5C8IIBaev5RSnUd73fa,423664,34,0.799,0.306,0.434,0.92,0.0932,-13.529000000000002,0.0472,128.016,4,0
53jWKY1mxVRLnU7EV3OTCL,382645,21,0.7829999999999999,0.00025,0.8340000000000001,0.672,0.32799999999999996,-8.131,0.10099999999999999,131.014,4,0
5VCx6BsBizs11OJvSnqDG4,224000,61,0.721,0.13,0.9309999999999999,0.655,0.0746,-6.492999999999999,0.0369,119.99799999999999,4,0
43e9tSxVoL8LEWd5oLkR1S,230766,45,0.825,0.478,0.753,0.27899999999999997,0.10099999999999999,-7.228,0.0385,130.007,4,0
51qw9DAEYn0RS23LtwZU84,189760,48,0.743,0.0539,0.5539999999999999,0.83,0.0919,-12.539000000000001,0.0482,122.00399999999999,4,0
64QUsntbQrT5CWTkg0c6N7,243680,24,0.365,0.266,0.7020000000000001,0.0,0.36700000000000005,-6.534,0.0678,82.29799999999999,4,0
5H9dz6nY2JtAvtSkX8Xj5K,139050,54,0.544,0.391,0.446,0.0,0.157,-11.074000000000002,0.426,135.11,4,0
6ZJqCviTotiIujl1rfcL53,138268,73,0.6990000000000001,0.49,0.628,0.782,0.10099999999999999,-5.162999999999999,0.0369,79.968,4,0
6ic8OlLUNEATToEFU3xmaH,251240,81,0.7879999999999999,0.25,0.8440000000000001,0.000678,0.0723,-3.1310000000000002,0.0334,113.324,4,0
0V93bON7wh29gDWYD1AAo5,179613,63,0.845,0.0346,0.6409999999999999,0.00209,0.17600000000000002,-4.548,0.0443,108.985,4,0
2dURQIBrw3XcHyVZlfdpC1,237533,57,0.852,0.0833,0.523,0.0,0.106,-6.716,0.032,130.154,4,0
57wQqbZdJQL3qgDc9aql3e,281840,43,0.655,0.0253,0.857,0.8590000000000001,0.106,-7.867999999999999,0.0361,123.991,4,0
1rYABrDmfqVmJMwaNJBUUb,197480,63,0.792,0.0714,0.662,0.0023,0.0982,-7.187,0.0476,110.001,4,0
1pgmZnHzFNG8aS2GootLig,218226,45,0.8390000000000001,0.16699999999999998,0.737,0.8809999999999999,0.11900000000000001,-7.29,0.0509,121.994,4,0
2yQweA8nCYuzFj15LiOb41,172129,50,0.8290000000000001,0.39,0.46399999999999997,0.8420000000000001,0.11,-8.46,0.0528,124.005,4,0
3q49241UYPoz4kfG2czJno,173967,52,0.5670000000000001,0.17800000000000002,0.545,0.00498,0.142,-5.671,0.0396,89.911,4,0
21SrommSiMmi3yskkX50YF,423275,28,0.723,0.121,0.71,0.8740000000000001,0.10300000000000001,-10.489,0.0451,129.99,4,0
4vWY7fEgnUqsohnF5nwtMM,212333,44,0.5579999999999999,0.033,0.816,0.00757,0.271,-8.321,0.0405,82.515,4,0
6oAa31g091sMNe1TKo5LBS,266432,51,0.466,0.9470000000000001,0.113,7.53e-05,0.0986,-13.325,0.0414,125.369,4,0
0aZIpFZPJqM1evzPGEcRxC,313562,33,0.47600000000000003,0.5529999999999999,0.8140000000000001,0.532,0.156,-7.949,0.489,140.03799999999998,4,0
1vVq4Y18oveAg20Ujh43aE,296360,50,0.674,0.515,0.74,0.818,0.319,-9.138,0.0504,125.99799999999999,4,0
4P5PgzROl9jfv7mHTjS2MM,281825,44,0.757,0.33,0.8320000000000001,0.313,0.10400000000000001,-5.21,0.0475,123.976,4,0
5vUZMotVhkVcizIP0qrgr8,280994,61,0.489,0.9640000000000001,0.361,0.0059,0.177,-10.63,0.0372,78.156,4,0
1aJwxjWEaP7SOWZ3ejaKej,178600,55,0.852,0.012,0.6709999999999999,0.063,0.10300000000000001,-9.251,0.0553,129.003,4,0
5D1aJfnGGdU0WjfV2pQ9fm,179147,26,0.647,0.0383,0.8109999999999999,0.0265,0.341,-5.442,0.0343,116.976,4,0
33X19bT7VnogUYc5fB6OCV,332023,45,0.68,0.6659999999999999,0.679,0.597,0.0977,-9.578,0.135,132.985,4,0
2IUFjc60BspwuMtmZaRSPW,239274,49,0.58,0.20800000000000002,0.706,0.613,0.107,-7.121,0.12,123.928,3,0
2yjPjnWs2KY0mDiBw0MN9m,362362,36,0.747,0.115,0.6629999999999999,0.917,0.0969,-12.395999999999999,0.0425,128.002,4,0
78Yqfmq11yBeibacqvl4Y4,294507,56,0.665,0.000916,0.865,0.6729999999999999,0.233,-7.827000000000001,0.0308,132.963,4,0
42y1R39jgfNb8tNtNNoYMZ,168227,42,0.7879999999999999,0.0099,0.83,0.607,0.14300000000000002,-7.599,0.0483,130.013,4,0
4kbhEqnkaRP76rp4H3plt7,458855,24,0.812,0.0020399999999999997,0.831,0.708,0.966,-10.203,0.177,135.971,4,0
4q5O14RoZXNF8hTZxKpsd9,229987,30,0.789,0.0066099999999999996,0.884,0.53,0.18600000000000003,-8.125,0.055,123.014,4,0
0j4rBMPpe7wGje9eP9QraS,232488,26,0.726,0.0009429999999999999,0.517,0.887,0.0698,-9.634,0.0407,123.99600000000001,4,0
4hWAIH8ZIjcA2cEhGjr7jc,139050,62,0.544,0.391,0.446,0.0,0.157,-11.074000000000002,0.426,135.11,4,0
2rFEZS2nrNv35xI2je4KQ3,168227,28,0.7879999999999999,0.0099,0.83,0.607,0.14300000000000002,-7.599,0.0483,130.013,4,0
4KpJDaRYG8cn8UNiUHYHMK,300533,15,0.45899999999999996,0.00562,0.838,0.943,0.109,-9.425,0.04,170.013,4,0
6Vw61rGpC1JQpBhlxaFbYC,283982,50,0.905,0.0474,0.527,0.29,0.0991,-12.556,0.217,126.44200000000001,4,0
0washXlWqFEj5oCjNWwA2E,383613,46,0.856,0.10800000000000001,0.863,0.6679999999999999,0.0649,-7.494,0.083,131.0,4,0
0gfZlbWWWd1VKvwQHOI0wS,233658,53,0.737,0.16699999999999998,0.768,0.00465,0.102,-6.084,0.0587,121.014,4,0
71rbXzLu3OUC0jlwTZuqPO,271704,39,0.772,0.0032,0.526,0.841,0.113,-8.138,0.0503,121.993,4,0
2eDnBPn2A8qIDexujBC6Fy,204000,53,0.5539999999999999,0.0555,0.823,0.008620000000000001,0.425,-4.043,0.0291,126.917,4,0
0otqLHZ2jLAFYu1LLOZzy8,301154,51,0.445,0.374,0.575,0.000816,0.813,-8.495,0.0276,82.61399999999999,4,0
6V9VCm1zOY2lGR80RehJ9i,186200,63,0.192,0.326,0.392,0.000199,0.248,-11.667,0.0328,172.312,4,0
2SE9ICRvVuTkb3flvGQtqe,235707,57,0.48700000000000004,0.000344,0.914,0.45399999999999996,0.0774,-5.992999999999999,0.0511,122.042,4,0
0h8afoq0Pmpyc1GXdKT34v,161311,42,0.84,0.0464,0.792,0.000128,0.08199999999999999,-6.973,0.0499,121.988,4,0
3Bb6SjhcywQ4euKYT2jxmp,232915,58,0.581,0.000625,0.7759999999999999,0.358,0.0849,-11.716,0.0509,196.011,4,0
3KdoeNlEN0BoAKWzaRLNZa,192621,55,0.735,0.266,0.47,0.000105,0.32,-9.405,0.1,87.971,4,0
5AyANSMqfkoI2HtZQ5ikPL,252693,39,0.715,0.00288,0.715,0.142,0.0669,-5.582000000000001,0.0507,116.01700000000001,4,0
64HEmeFcnMSiBMLbfah3yx,344577,43,0.632,0.00034500000000000004,0.643,0.9259999999999999,0.0594,-7.876,0.0475,123.978,4,0
2QrXo4kQAAFvweFzR394db,220800,39,0.611,0.0261,0.852,0.809,0.185,-5.712000000000001,0.0359,124.992,4,0
34q8siON3Dxf5HFVt3pynf,195376,57,0.319,0.948,0.109,0.000544,0.14400000000000002,-20.638,0.0366,144.93,3,0
74W2WLhCxYJEmOs7fCu76j,180027,43,0.632,0.706,0.632,0.0,0.358,-8.485,0.0836,145.025,4,0
4Tla2jt77nO70DgGwFejbK,178219,57,0.838,0.00621,0.7929999999999999,0.0,0.0962,-5.176,0.145,120.06200000000001,4,0
1I40L32fTSSkBkPeArX9Ul,273864,67,0.619,0.47100000000000003,0.381,0.0318,0.10099999999999999,-10.690999999999999,0.0523,139.929,4,0
4QaNcBEEzo8iTetgnZ1PUj,248407,46,0.501,0.905,0.265,0.000443,0.177,-11.377,0.0311,128.942,4,0
3bJwiNmreZkHXjeuFmW8bG,426000,51,0.679,0.00277,0.73,0.8640000000000001,0.608,-10.444,0.046,126.014,4,0
5dpvKFUEjSRgSgvPUkNgDL,167517,55,0.711,0.2,0.609,0.017,0.257,-10.085,0.142,94.02799999999999,4,0
2JuBNcXBylc84XKKSyh23b,409343,20,0.7120000000000001,0.0496,0.804,0.7829999999999999,0.106,-9.412,0.12300000000000001,122.02600000000001,4,0
2j8aMIzFC5QhzyMOx7Sbj6,204878,43,0.8370000000000001,0.0286,0.71,0.019,0.0649,-7.109,0.0762,123.021,4,0
0nPoWlU7nIz74B6px39NMz,294211,56,0.7240000000000001,0.0635,0.6809999999999999,0.938,0.32899999999999996,-10.32,0.0378,119.012,4,0
35MRd8ShKOIqbfklIgeaSb,570275,40,0.75,0.23199999999999998,0.763,0.00513,0.302,-6.454,0.0538,123.45200000000001,4,0
2oi3gjrmsdb8GpcgtH9Mn6,445773,13,0.7709999999999999,0.223,0.9009999999999999,0.9359999999999999,0.0549,-10.062000000000001,0.0441,123.00200000000001,4,0
01XAVHIdfq8SNtZDplT0ZD,227543,55,0.645,0.716,0.883,0.000259,0.106,-6.513999999999999,0.168,133.92,4,0
7BVTMH2x5dTcZxfp6rT6ce,203245,57,0.713,6.890000000000001e-05,0.79,0.314,0.134,-5.421,0.0548,124.98299999999999,4,0
3EG9FJ0ToLfgnc1IG2Z1wz,588139,76,0.46799999999999997,0.33299999999999996,0.652,0.00031800000000000003,0.55,-4.912,0.0722,140.22299999999998,4,0
1QL7nSDZCwZMnbisV4KOXt,168030,79,0.39,0.0021,0.83,0.0,0.156,-5.2010000000000005,0.0563,90.021,4,0
4Hta7Oy5W9HD0UgT1P8PPV,203588,66,0.7659999999999999,0.044000000000000004,0.8140000000000001,1.0800000000000002e-05,0.195,-3.367,0.0733,108.07,4,0
7oklbyYBpXg9Uvl4tMW2iU,227123,46,0.7190000000000001,0.10099999999999999,0.529,0.89,0.349,-12.952,0.0427,120.994,4,0
3QeUG5rDdsox39DtFNaQjp,263077,25,0.71,0.0017,0.74,0.894,0.0768,-7.495,0.0448,120.01700000000001,4,0
2U0RjxX0vCRZRCPSx5pE5P,188880,24,0.581,0.0983,0.56,4.6200000000000005e-05,0.2,-5.369,0.0244,144.003,3,0
4itimrhLEJndmNCyu41pIC,187315,28,0.324,0.135,0.826,0.263,0.152,-7.255,0.05,99.959,4,0
6erAnuRhWvtbYJ8yFVHtCf,219783,33,0.745,0.0184,0.608,0.0159,0.0574,-6.513999999999999,0.0303,127.99,4,0
47f7hsSE5UPBehGcPBo7ou,168030,36,0.39,0.0021,0.83,0.0,0.156,-5.2010000000000005,0.0563,90.021,4,0
10IxtRq6xz3ABo8E9aDROE,288000,37,0.733,0.000433,0.762,0.9009999999999999,0.384,-6.516,0.068,130.005,4,0
7ukQ49ilGpTfivGRtYda4E,253985,41,0.682,0.0225,0.605,0.48,0.114,-9.343,0.0516,108.956,4,0
18oEb251omRGoAbTvk5KEi,359934,36,0.643,0.0018899999999999998,0.8029999999999999,0.943,0.145,-6.971,0.045,121.001,4,0
2xzjlpGtCcBjgKC8Qg0Kq5,221373,30,0.654,0.10400000000000001,0.64,0.94,0.105,-10.26,0.0336,127.99700000000001,4,0
2E6O8mHcJSAr5y8SBgnHmG,238080,38,0.608,0.418,0.47700000000000004,0.6679999999999999,0.10800000000000001,-13.725,0.0552,124.994,4,0
4QHKR48C18rwlpSYW6rH7p,411125,59,0.816,0.105,0.635,0.846,0.105,-8.354,0.0517,124.005,4,0
6WnozB8Y76qj49Mnz0RERY,243429,38,0.6859999999999999,0.371,0.54,0.0442,0.225,-11.067,0.0949,139.998,4,0
5rcgjNSpMerCpOHhlSEfe5,289208,0,0.8109999999999999,0.00809,0.525,0.8220000000000001,0.106,-11.077,0.0487,120.012,4,0
4YpCTAZRpNmW1EHLVrq4ur,414645,50,0.69,0.0151,0.6629999999999999,0.85,0.222,-10.359000000000002,0.0436,120.02,4,0
63cAbJhAitcLm54lu5lOIp,281271,47,0.963,0.7879999999999999,0.488,0.866,0.12300000000000001,-10.323,0.205,120.00399999999999,4,0
0bhciG1J5Mn3aIfPjvHQIe,265263,68,0.8220000000000001,0.111,0.66,0.0,0.14300000000000002,-3.637,0.0819,113.956,4,0
70oKVsdCIpESflindOs5H0,223307,40,0.741,0.00748,0.75,0.9159999999999999,0.0421,-9.027999999999999,0.336,120.01700000000001,4,0
6cq5CiTm239TeNEE6YjqfE,195707,62,0.733,0.0239,0.872,0.0030399999999999997,0.38,-5.683,0.132,128.007,4,0
583ZpriFYGiae9AKXwApdS,126701,36,0.805,0.0547,0.7,0.0,0.04,-3.0639999999999996,0.155,127.03399999999999,4,0
7DqYIHHncUOZLmuGJPLplG,391120,28,0.8009999999999999,0.00119,0.63,0.871,0.10300000000000001,-10.185,0.0512,114.995,4,0
03h0ioes0mfaZIeAO1fV5o,192071,58,0.5429999999999999,0.374,0.507,0.0343,0.11,-8.119,0.0269,100.13,4,0
45rVezUW4TqYwQkD7kz6eF,178148,22,0.629,0.294,0.649,0.0,0.10099999999999999,-5.021,0.11900000000000001,83.387,4,0
2dNYZepmpo2RrnytcoZTrW,372151,34,0.7490000000000001,0.147,0.547,0.866,0.109,-11.342,0.0471,129.002,4,0
0rC1shDL02nZngsnBXid99,222504,0,0.802,0.8320000000000001,0.608,0.284,0.106,-9.292,0.121,117.05,4,0
4E79Q9ljBF895zpQoLdxAl,546440,35,0.753,0.0195,0.872,0.226,0.0721,-10.648,0.0556,122.081,4,0
